ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME
7/03/2012,18.39.00,Yes,Collision with vehicle,CUTTING IN (OVERTAKING),No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,143.51446,-37.24482,PYRENEES,WESTERN REGION,3,2,0,2,0,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,No,0,3,1,2,0,0,Country
8/04/2012,18.30.00,Yes,Struck animal,STRUCK ANIMAL,No,Dusk/Dawn,No,Not at intersection,Other injury accident,80 km/hr,143.33424,-37.4397,PYRENEES,WESTERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
21/04/2012,17.00.00,Yes,Collision with a fixed object,OFF LEFT BEND INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100 km/hr,143.63857,-37.26814,PYRENEES,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
21/05/2012,16.20.00,No,Collision with vehicle,PULLING OUT (OVERTAKING),No,Day,Yes,T intersection,Serious injury accident,100 km/hr,143.55043,-37.10284,PYRENEES,WESTERN REGION,2,2,0,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country
25/05/2012,10.35.00,No,Collision with a fixed object,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,143.50418,-37.44449,PYRENEES,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,Country
2/06/2012,10.00.00,No,Collision with a fixed object,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,143.58978,-37.32705,PYRENEES,WESTERN REGION,3,3,0,1,2,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
10/06/2012,18.50.00,Yes,Collision with vehicle,HEAD ON (NOT OVERTAKING),No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,143.15628,-37.69745,PYRENEES,WESTERN REGION,5,1,0,1,0,4,3,2,0,3,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country
25/06/2012,14.20.00,No,Collision with vehicle,HEAD ON (NOT OVERTAKING),No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,143.61643,-37.6104,PYRENEES,WESTERN REGION,2,2,0,0,2,0,1,1,0,0,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Country
11/07/2012,16.30.00,No,Struck Pedestrian,ANY MANOEUVRE INVOLVING PED NOT INCLUDED IN DCAs 100-108.,No,Day,No,Cross intersection,Serious injury accident,Not known,143.47337,-37.08543,PYRENEES,WESTERN REGION,2,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Small Towns
15/07/2012,19.00.00,Yes,Collision with vehicle,RIGHT FAR (INTERSECTIONS ONLY),Yes,Dark No street lights,Yes,T intersection,Other injury accident,100 km/hr,143.31101,-37.40793,PYRENEES,WESTERN REGION,3,2,0,0,2,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,1,1,0,0,Country
30/07/2012,11.50.00,No,Vehicle overturned (no collision),OFF CARRIAGEWAY TO LEFT,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,143.16793,-37.69834,PYRENEES,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,1,0,0,0,Country
10/09/2012,14.00.00,No,collision with some other object,STRUCK OBJECT ON CARRIAGEWAY,No,Day,No,Not at intersection,Other injury accident,Not known,143.30244,-37.11972,PYRENEES,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
24/09/2012,11.45.00,No,Collision with vehicle,RIGHT REAR.,No,Day,Yes,T intersection,Other injury accident,100 km/hr,143.52751,-37.57429,PYRENEES,WESTERN REGION,4,2,0,0,2,2,1,3,0,2,2,0,0,0,0,0,0,0,0,1,No,1,2,0,2,0,0,Country
27/09/2012,18.35.00,Yes,Collision with a fixed object,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,No,Dark No street lights,Yes,Not at intersection,Serious injury accident,100 km/hr,143.41951,-37.38925,PYRENEES,WESTERN REGION,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
14/10/2012,10.45.00,No,Collision with a fixed object,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,No,Not at intersection,Other injury accident,100 km/hr,143.52813,-37.52371,PYRENEES,WESTERN REGION,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
24/10/2012,14.50.00,No,Vehicle overturned (no collision),OFF CARRIAGEWAY ON RIGHT BEND,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,143.29128,-37.30291,PYRENEES,WESTERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,No,0,1,0,1,0,0,Country
