ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DCA_CODE,HIT_RUN_FLAG,LIGHT_CONDITION,POLICE_ATTEND,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME
8/06/2011,10.45.00,No,Collision with a fixed object,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.55999,-36.06988,MOIRA,NORTH EASTERN REGION,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
11/06/2011,15.30.00,Yes,No collision and no object struck,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),No,Day,No,Not at intersection,Other injury accident,100 km/hr,145.45782,-35.86608,MOIRA,NORTH EASTERN REGION,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,No,0,1,0,0,1,0,Country
28/06/2011,08.50.00,No,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,50 km/hr,146.00035,-36.02205,MOIRA,NORTH EASTERN REGION,3,3,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns
30/06/2011,08.55.00,No,Collision with vehicle,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,No,Day,Yes,Not at intersection,Serious injury accident,50 km/hr,146.00089,-36.00995,MOIRA,NORTH EASTERN REGION,4,2,0,1,1,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Other Towns
4/07/2011,09.30.00,No,Collision with a fixed object,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,No,Day,Yes,Not at intersection,Other injury accident,100 km/hr,146.18823,-36.09296,MOIRA,NORTH EASTERN REGION,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
8/07/2011,06.15.00,No,Struck animal,STRUCK ANIMAL,No,Dark No street lights,Yes,Not at intersection,Other injury accident,100 km/hr,145.63134,-35.9886,MOIRA,NORTH EASTERN REGION,2,2,0,0,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
19/07/2011,17.30.00,No,Collision with vehicle,REAR END(VEHICLES IN SAME LANE),No,Dusk/Dawn,No,Not at intersection,Other injury accident,100 km/hr,145.31142,-36.18013,MOIRA,NORTH EASTERN REGION,2,1,0,0,1,1,0,2,0,0,2,0,0,0,0,0,0,0,0,2,No,0,2,0,2,0,0,Country
22/07/2011,07.04.00,No,Collision with vehicle,HEAD ON (NOT OVERTAKING),No,Dusk/Dawn,Yes,Not at intersection,Fatal accident,100 km/hr,146.11184,-36.02405,MOIRA,NORTH EASTERN REGION,5,2,1,0,1,3,5,0,0,2,3,0,0,0,0,0,0,0,0,0,No,1,3,0,3,0,0,Country
29/07/2011,23.40.00,Yes,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark No street lights,Yes,Cross intersection,Serious injury accident,100 km/hr,145.61945,-35.96985,MOIRA,NORTH EASTERN REGION,2,2,0,1,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,No,0,2,2,0,0,0,Country
22/08/2011,00.13.00,Yes,Collision with vehicle,CROSS TRAFFIC(INTERSECTIONS ONLY),No,Dark Street lights off,Yes,Cross intersection,Serious injury accident,60 km/hr,145.10891,-35.99906,MOIRA,NORTH EASTERN REGION,4,4,0,3,1,0,3,1,0,2,2,0,0,0,0,0,0,0,0,1,Yes,0,2,0,2,0,0,Country
9/09/2011,12.00.00,No,Collision with vehicle,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,60 km/hr,146.00461,-36.0177,MOIRA,NORTH EASTERN REGION,4,1,0,0,1,3,3,1,0,2,2,0,0,0,0,0,0,0,1,0,No,0,2,0,2,0,0,Other Towns
10/09/2011,17.00.00,Yes,Fall from or in moving vehicle,FELL IN/FROM VEHICLE,No,Day,Yes,Not at intersection,Serious injury accident,100 km/hr,145.69481,-35.96006,MOIRA,NORTH EASTERN REGION,2,1,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,No,0,1,0,1,0,0,Country
17/09/2011,07.35.00,Yes,Collision with vehicle,RIGHT FAR (INTERSECTIONS ONLY),No,Day,Yes,Cross intersection,Other injury accident,80 km/hr,145.55955,-35.92548,MOIRA,NORTH EASTERN REGION,4,1,0,0,1,3,2,2,0,2,2,0,0,0,0,0,0,0,0,0,No,0,2,0,2,0,0,Country
